# Analysis Group Name : Default Analysis Group
# Description : Including all applicable data files.
# Created By :dalesan@gmail.com
# Last Modified Date : 2016-12-14 05:29:49 PM
# Number of Experiments in Analysis Group : 1
# List of instrument types in the study that are imported : QuantStudio 7 Real-Time PCR System
# Normalization method : Endogenous Control = EF1A,UBC21
# Reference Sample : KOC
# Reference Group : 
# Max CT : 40.0
# Confidence Level : 95.0

"Experiment Name","Barcode","Well","Biological Group Name","Sample Name","Target Name","Task","Amp Score","Amp Status","Cq Conf","Target Efficiency","Cq","Cq (Post IC)","Eq. Cq","Quantity","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline Stop","Tm1","Tm2","Tm3","Cq Mean","Cq SE","Intercept","R-Squared","Slope","Efficiency","Omit","FLAGS","AMPNC","AMPSCORE","BADROX","OFFSCALE","NOAMP","NOISE","SPIKE","NOSIGNAL","NOSAMPLE","EXPFAIL","BLFAIL","THOLDFAIL","CTFAIL","HIGHSD","OUTLIERRG","MAXCT","MPOUTLIER","MTP or TM","LOWROX","PRFLOW","PRFDROP","DRNMIN","CQCONF",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","C15","","WTC","M17","UNKNOWN","0.8792078","Amp","0.9691399","100.0","27.586472","27.586472","27.586472","-","true","0.04","true","3.0","24.0","80.446495","-","-","26.874407","0.30073908","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","C16","","KOC","M17","UNKNOWN","0.8755311","Amp","0.97048575","100.0","24.334368","24.334368","24.334368","-","true","0.04","true","3.0","21.0","80.446495","-","-","23.733524","0.42391798","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","C17","","OXC","M17","UNKNOWN","0.8757573","Amp","0.9636457","100.0","27.441862","27.441862","27.441862","-","true","0.04","true","3.0","24.0","80.31497","-","-","28.27679","0.32993886","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","C18","","WTS","M17","UNKNOWN","0.8685466","Amp","0.94347465","100.0","20.049212","20.049212","20.049212","-","true","0.04","true","3.0","17.0","80.31497","-","-","19.79214","0.14429408","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","C19","","KOS","M17","UNKNOWN","0.8716286","Amp","0.9433532","100.0","19.472235","19.472235","19.472235","-","true","0.04","true","3.0","16.0","80.31497","-","-","19.041334","0.16958603","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","C20","","OXS","M17","UNKNOWN","0.8585187","Amp","0.95613796","100.0","21.716372","21.716372","21.716372","-","true","0.04","true","3.0","18.0","80.31497","-","-","21.010212","0.34299204","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","C21","","No Sample","M17","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","80.57802","88.60106","91.36309","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D1","","WTC","EF1A","UNKNOWN","0.9044695","Amp","0.8991105","100.0","20.52466","20.52466","20.52466","-","true","0.04","true","3.0","17.0","77.02684","-","-","20.444849","0.08537865","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D2","","KOC","EF1A","UNKNOWN","0.9001368","Amp","0.9247248","100.0","20.41581","20.41581","20.41581","-","true","0.04","true","3.0","17.0","77.02684","-","-","19.95913","0.15258299","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D3","","OXC","EF1A","UNKNOWN","0.9067412","Amp","0.970752","100.0","20.811718","20.811718","20.811718","-","true","0.04","true","3.0","17.0","77.02684","-","-","20.595488","0.18146713","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D4","","WTS","EF1A","UNKNOWN","0.92130846","Amp","0.95912415","100.0","20.374851","20.374851","20.374851","-","true","0.04","true","3.0","17.0","77.02684","-","-","21.010674","0.2275586","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D5","","KOS","EF1A","UNKNOWN","0.9223502","Amp","0.9571061","100.0","20.4493","20.4493","20.4493","-","true","0.04","true","3.0","17.0","77.02684","-","-","20.80746","0.17158726","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D6","","OXS","EF1A","UNKNOWN","0.9177282","Amp","0.97197","100.0","20.70433","20.70433","20.70433","-","true","0.04","true","3.0","17.0","77.02684","-","-","20.897165","0.18396592","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D7","","No Sample","EF1A","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","72.29192","77.02684","83.47157","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D8","","WTC","SESA4","UNKNOWN","0.8219741","Amp","0.9304434","100.0","32.349045","32.349045","32.349045","-","true","0.04","true","3.0","29.0","76.76379","-","-","31.150429","0.42225367","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D9","","KOC","SESA4","UNKNOWN","0.92523515","Amp","0.9409681","100.0","29.12095","29.12095","29.12095","-","true","0.04","true","3.0","26.0","76.89531","-","-","28.62054","0.26059675","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D10","","OXC","SESA4","UNKNOWN","0.9257283","Amp","0.94138944","100.0","30.972145","30.972145","30.972145","-","true","0.04","true","3.0","28.0","76.89531","-","-","30.788279","0.13039483","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D11","","WTS","SESA4","UNKNOWN","0.9329345","Amp","0.9461516","100.0","25.868092","25.868092","25.868092","-","true","0.04","true","3.0","23.0","76.89531","-","-","26.340668","0.18883352","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D12","","KOS","SESA4","UNKNOWN","0.9211063","Amp","0.94570315","100.0","25.530418","25.530418","25.530418","-","true","0.04","true","3.0","22.0","76.89531","-","-","25.742199","0.11184694","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D13","","OXS","SESA4","UNKNOWN","0.9214158","Amp","0.8783916","100.0","27.374199","27.374199","27.374199","-","true","0.04","true","3.0","24.0","76.89531","-","-","26.493538","0.6140139","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D14","","No Sample","SESA4","NTC","0.90430844","Amp","0.91497415","100.0","34.235935","34.235935","34.235935","-","true","0.04","true","3.0","31.0","76.63226","-","-","-","-","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D15","","WTC","M17","UNKNOWN","0.8879457","Amp","0.9589539","100.0","27.158531","27.158531","27.158531","-","true","0.04","true","3.0","24.0","80.31497","-","-","26.874407","0.30073908","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D16","","KOC","M17","UNKNOWN","0.8824955","Amp","0.9471206","100.0","24.56168","24.56168","24.56168","-","true","0.04","true","3.0","21.0","80.446495","-","-","23.733524","0.42391798","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D17","","OXC","M17","UNKNOWN","0.8651685","Amp","0.95576906","100.0","28.105484","28.105484","28.105484","-","true","0.04","true","3.0","25.0","80.31497","-","-","28.27679","0.32993886","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D18","","WTS","M17","UNKNOWN","0.87970877","Amp","0.9660934","100.0","19.41843","19.41843","19.41843","-","true","0.04","true","3.0","16.0","80.31497","-","-","19.79214","0.14429408","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D19","","KOS","M17","UNKNOWN","0.8683466","Amp","0.95598793","100.0","19.077938","19.077938","19.077938","-","true","0.04","true","3.0","16.0","80.31497","-","-","19.041334","0.16958603","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D20","","OXS","M17","UNKNOWN","0.8519564","Amp","0.943905","100.0","21.192953","21.192953","21.192953","-","true","0.04","true","3.0","18.0","80.31497","-","-","21.010212","0.34299204","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","D21","","No Sample","M17","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","79.788864","76.50073","89.12717","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E1","","WTC","UBC21","UNKNOWN","0.8016734","Amp","0.91733694","100.0","26.905474","26.905474","26.905474","-","true","0.04","true","3.0","23.0","73.2126","-","-","27.262808","0.15451342","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E2","","KOC","UBC21","UNKNOWN","0.82401913","Amp","0.93041414","100.0","26.654203","26.654203","26.654203","-","true","0.04","true","3.0","23.0","73.2126","-","-","26.77383","0.09806435","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E3","","OXC","UBC21","UNKNOWN","0.8352049","Amp","0.9050313","100.0","27.242346","27.242346","27.242346","-","true","0.04","true","3.0","24.0","73.2126","-","-","27.090885","0.11178531","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E4","","WTS","UBC21","UNKNOWN","0.8379073","Amp","0.95923775","100.0","27.348108","27.348108","27.348108","-","true","0.04","true","3.0","24.0","73.2126","-","-","27.433416","0.17202234","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E5","","KOS","UBC21","UNKNOWN","0.8382762","Amp","0.89344454","100.0","27.39109","27.39109","27.39109","-","true","0.04","true","3.0","24.0","73.2126","-","-","27.301552","0.10322411","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E6","","OXS","UBC21","UNKNOWN","0.8514154","Amp","0.92245847","100.0","26.965292","26.965292","26.965292","-","true","0.04","true","3.0","24.0","73.34413","-","-","27.428944","0.1658608","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E7","","No Sample","UBC21","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","74.13328","67.68854","83.6031","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E8","","WTC","EPR1","UNKNOWN","0.8885625","Amp","0.9875618","100.0","30.62186","30.62186","30.62186","-","true","0.04","true","3.0","27.0","74.39633","-","-","31.226063","0.20632318","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E9","","KOC","EPR1","UNKNOWN","0.8815998","Amp","0.97773284","100.0","29.857971","29.857971","29.857971","-","true","0.04","true","3.0","26.0","74.2648","-","-","30.126041","0.17580004","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E10","","OXC","EPR1","UNKNOWN","0.8833693","Amp","0.98504215","100.0","32.776936","32.776936","32.776936","-","true","0.04","true","3.0","29.0","74.39633","-","-","32.287743","0.22230265","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E11","","WTS","EPR1","UNKNOWN","0.9031681","Amp","0.98503095","100.0","27.229836","27.229836","27.229836","-","true","0.04","true","3.0","24.0","74.2648","-","-","27.464493","0.17162028","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E12","","KOS","EPR1","UNKNOWN","0.89240515","Amp","0.98131454","100.0","27.647726","27.647726","27.647726","-","true","0.04","true","3.0","24.0","74.2648","-","-","27.432312","0.08830842","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E13","","OXS","EPR1","UNKNOWN","0.8843525","Amp","0.97661906","100.0","26.924782","26.924782","26.924782","-","true","0.04","true","3.0","24.0","74.2648","-","-","28.34118","0.5791445","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E14","","No Sample","EPR1","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","73.73871","80.446495","87.68038","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E15","","WTC","Retro","UNKNOWN","0.89127374","Amp","0.92446536","100.0","32.643333","32.643333","32.643333","-","true","0.04","true","3.0","29.0","75.053955","-","-","33.25781","0.26577964","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E16","","KOC","Retro","UNKNOWN","0.9012096","Amp","0.9432175","100.0","28.268732","28.268732","28.268732","-","true","0.04","true","3.0","25.0","75.053955","-","-","28.26423","0.09611903","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E17","","OXC","Retro","UNKNOWN","0.8943125","Amp","0.9085647","100.0","34.046417","34.046417","34.046417","-","true","0.04","true","3.0","31.0","75.053955","-","-","34.206097","0.1708792","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E18","","WTS","Retro","UNKNOWN","0.7964781","Amp","0.82973427","100.0","37.307724","37.307724","37.307724","-","true","0.04","true","3.0","34.0","74.92243","-","-","35.63941","0.6126686","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E19","","KOS","Retro","UNKNOWN","0.8668485","Amp","0.8881935","100.0","28.813763","28.813763","28.813763","-","true","0.04","true","3.0","25.0","74.92243","-","-","28.39917","0.1876304","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E20","","OXS","Retro","UNKNOWN","0.855234","Amp","0.88436085","100.0","35.80793","35.80793","35.80793","-","true","0.04","true","3.0","32.0","74.92243","-","-","36.412304","0.4990619","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","E21","","No Sample","Retro","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","74.79091","88.995636","92.02072","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","F1","","WTC","UBC21","UNKNOWN","0.8177893","Amp","0.9256183","100.0","27.13436","27.13436","27.13436","-","true","0.04","true","3.0","24.0","73.2126","-","-","27.262808","0.15451342","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","F2","","KOC","UBC21","UNKNOWN","0.82000166","Amp","0.9185317","100.0","26.67253","26.67253","26.67253","-","true","0.04","true","3.0","23.0","73.2126","-","-","26.77383","0.09806435","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","F3","","OXC","UBC21","UNKNOWN","0.84368515","Amp","0.9155081","100.0","26.916449","26.916449","26.916449","-","true","0.04","true","3.0","23.0","73.34413","-","-","27.090885","0.11178531","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","F4","","WTS","UBC21","UNKNOWN","0.8471396","Amp","0.91217774","100.0","27.787342","27.787342","27.787342","-","true","0.04","true","3.0","24.0","73.34413","-","-","27.433416","0.17202234","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","F5","","KOS","UBC21","UNKNOWN","0.84969753","Amp","0.9015781","100.0","27.061806","27.061806","27.061806","-","true","0.04","true","3.0","24.0","73.34413","-","-","27.301552","0.10322411","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","F6","","OXS","UBC21","UNKNOWN","0.84111327","Amp","0.87974405","100.0","27.555017","27.555017","27.555017","-","true","0.04","true","3.0","24.0","73.34413","-","-","27.428944","0.1658608","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","F7","","No Sample","UBC21","NTC","0.0","No Amp","0.0","100.0","Undetermined","Undetermined","Undetermined","-","true","0.04","true","3.0","39.0","73.60718","64.00584","91.626144","-","-","-","-","-","-","false","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","F8","","WTC","EPR1","UNKNOWN","0.8901669","Amp","0.9581104","100.0","31.421078","31.421078","31.421078","-","true","0.04","true","3.0","28.0","74.39633","-","-","31.226063","0.20632318","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
"2016-12-14 123426 - newscl30aDEGsPart1.eds","","F9","","KOC","EPR1","UNKNOWN","0.8814637","Amp","0.9717978","100.0","29.823957","29.823957","29.823957","-","true","0.04","true","3.0","26.0","74.2648","-","-","30.126041","0.17580004","-","-","-","-","false","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",
